date,age_group,gender,disease_group_id,report_group_code,disease_group_name,case_count,has_case
2023-03-20,Dưới 1 tuổi,Nữ,311,Z40-Z54,Bệnh do tiếp xúc với dịch vụ y tế phải chăm sóc và khám xét đặc biệt - Persons encountering health services for specific procedures and health care,1,1
2023-03-20,Dưới 1 tuổi,Nữ,5,A09,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",2,1
2023-03-20,Dưới 1 tuổi,Nữ,82,C71,U ác não - Malignant neoplasm of brain,1,1
2023-03-20,Dưới 1 tuổi,Nữ,96,"D00-D05,D07-D21,D26,D28-D29,D31-D32,D34-D48","U khác insitu, lành tính và các u tiến triển không chắc chắn hoặc chưa rõ - Other insitus and benign neoplasms and neoplasms of uncertain or unknown behaviour",1,1
2023-03-20,Dưới 1 tuổi,Nữ,98,D51-D64,Thiếu máu khác - Other anaemias,1,1
2023-03-20,Trên 15 tuổi,Nam,87,C91-C95,Bệnh bạch cầu - Leukaemia,1,1
2023-03-20,Trên 15 tuổi,Nữ,185,"K20-K23,K28,K30-K31","Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",1,1
2023-03-20,Trên 15 tuổi,Nữ,204,M30-M36,Bệnh của hệ thống tổ chức liên kết - Systematic connective tissue disorders,1,1
2023-03-21,1-5 tuổi,Nam,128,G80-G83,"Liệt não, hội chứng liệt khác - Cerebral palsy and other paralytic syndromes",1,1
2023-03-21,1-5 tuổi,Nam,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,3,1
2023-03-21,1-5 tuổi,Nam,167,"J00-J01,J05-J06",Viêm cấp đường hô hấp trên khác - Other acute upper respiratory infections,1,1
2023-03-21,1-5 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,13,1
2023-03-21,1-5 tuổi,Nam,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,4,1
2023-03-21,1-5 tuổi,Nam,176,J45-J46,Hen - Asthma,1,1
2023-03-21,1-5 tuổi,Nam,187,K40,Thoát vị bẹn - Inguinal hernia,3,1
2023-03-21,1-5 tuổi,Nam,190,K56,"Tắc liệt ruột và tắc ruột không do thoát vị - Paralytic ileus, intestinal obstruction without hernia",3,1
2023-03-21,1-5 tuổi,Nam,192,"K52-K55,K58-K67",Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,1,1
2023-03-21,1-5 tuổi,Nam,212,N02-N08,Bệnh cầu thận khác - Other glomerular diseases,1,1
2023-03-21,1-5 tuổi,Nam,253,"P08,P29,P50-P54,P56-P96",Tổn thương khác có nguồn gốc trong thời kỳ chu sinh - Other conditions originating in the perinatal period,2,1
2023-03-21,1-5 tuổi,Nam,257,Q35-Q37,Sứt môi và hở hàm ếch - Cleft lip and cleft palate,1,1
2023-03-21,1-5 tuổi,Nam,259,"Q38-Q40,Q42-Q45",Dị tật bẩm sinh khác của bộ máy sinh dục tiết niệu - Other malformations of the genitourinary system,8,1
2023-03-21,1-5 tuổi,Nam,260,Q53,Tinh hoàn lạc chỗ - Undescended testicle,2,1
2023-03-21,1-5 tuổi,Nam,261,"Q50-Q52,Q54-Q64",Dị dạng bẩm sinh của bộ máy sinh dục tiết niệu - Congenital malformations of genital organs,6,1
2023-03-21,1-5 tuổi,Nam,270,"R00-R09,R11-R49,R51-R53,R55-R99","Các triệu chứng, dấu hiệu và kết quả bất thường về khám lâm sàng và xét nghiệm khác, chưa xếp ở chỗ khác - Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2,1
2023-03-21,1-5 tuổi,Nam,300,Y40-Y59,Tai biến của thuốc và các chất sinh học trong điều trị - Drugs medicament and biological substances causing adverseeffects in therapeutic use.,2,1
2023-03-21,1-5 tuổi,Nam,41,"A81,A87-A89,B03-B04,B07-B09,B25,B27-B34",Bệnh virut khác - Other viral diseases,1,1
2023-03-21,1-5 tuổi,Nam,5,A09,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",6,1
2023-03-21,1-5 tuổi,Nam,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,5,1
2023-03-21,1-5 tuổi,Nam,72,C45-C49,U ác mạc treo và các mô mềm - Malignantneoplasms of mesothelial and soft tissue,1,1
2023-03-21,1-5 tuổi,Nam,80,"C64-C66,C68",U ác khác của đường tiết niệu - Other malignant neoplasms of uterinary tract,1,1
2023-03-21,1-5 tuổi,Nam,87,C91-C95,Bệnh bạch cầu - Leukaemia,1,1
2023-03-21,1-5 tuổi,Nam,97,D50,Thiếu máu do thiếu sắt - Iron deficiency anaemia,1,1
2023-03-21,1-5 tuổi,Nam,98,D51-D64,Thiếu máu khác - Other anaemias,1,1
2023-03-21,1-5 tuổi,Nam,99,D65-D77,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",3,1
2023-03-21,1-5 tuổi,Nữ,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,2,1
2023-03-21,1-5 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,8,1
2023-03-21,1-5 tuổi,Nữ,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,1,1
2023-03-21,1-5 tuổi,Nữ,176,J45-J46,Hen - Asthma,3,1
2023-03-21,1-5 tuổi,Nữ,185,"K20-K23,K28,K30-K31","Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",1,1
2023-03-21,1-5 tuổi,Nữ,197,"K87-K93,K82-K83",Bệnh khác của bộ máy tiêu hoá - Other diseases of the digestive system,1,1
2023-03-21,1-5 tuổi,Nữ,199,L10-L99,Bệnh khác của da và mô tế bào dưới da - Other diseases of skin and subcutaneous tissue,1,1
2023-03-21,1-5 tuổi,Nữ,265,"Q10-Q18,Q30-Q34,Q80-Q89",Dị dạng bẩm sinh khác - Other congenital malformations,1,1
2023-03-21,1-5 tuổi,Nữ,270,"R00-R09,R11-R49,R51-R53,R55-R99","Các triệu chứng, dấu hiệu và kết quả bất thường về khám lâm sàng và xét nghiệm khác, chưa xếp ở chỗ khác - Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",1,1
2023-03-21,1-5 tuổi,Nữ,274,"S42,S52,S62,S82,S92,T10,T12",Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,1,1
2023-03-21,1-5 tuổi,Nữ,281,"S00-S01,S04,S09-S11,S14-S16,S19-S21,S24-S25,S29-S31,S34-S35,S39-S41,S44-S46,S49-S51,S54-S56,S59-S61,S64-S66,S69-S71,S74-S76,S79-S81,S84-S86,S89-S91,S94-S96,S99-T01,T06-T07,T09,T13-T14","Các tổn thương khác do chấn thương xác định và ở nhiều nơi - Other injuries of specified, unspecified and multiple body regions",1,1
2023-03-21,1-5 tuổi,Nữ,5,A09,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",1,1
2023-03-21,1-5 tuổi,Nữ,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,1,1
2023-03-21,1-5 tuổi,Nữ,72,C45-C49,U ác mạc treo và các mô mềm - Malignantneoplasms of mesothelial and soft tissue,1,1
2023-03-21,1-5 tuổi,Nữ,86,C82-C85,U bạch huyết không phải Hodgkin - Non-Hodgkin's lymphoma,1,1
2023-03-21,1-5 tuổi,Nữ,87,C91-C95,Bệnh bạch cầu - Leukaemia,2,1
2023-03-21,1-5 tuổi,Nữ,90,D22-D23,U da lành - Benign neoplasm of skin,1,1
2023-03-21,1-5 tuổi,Nữ,98,D51-D64,Thiếu máu khác - Other anaemias,2,1
2023-03-21,1-5 tuổi,Nữ,99,D65-D77,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",2,1
2023-03-21,11-15 tuổi,Nam,117,F40-F48,"Loạn thần kinh, rối loạn gắn liền với các yếu tố stress và các rối loạn thuộc thân thể - Neurotic, sterss - related and somatoform disorders",1,1
2023-03-21,11-15 tuổi,Nam,186,K35-K38,Bệnh của ruột thừa - Diseases of appendix,1,1
2023-03-21,11-15 tuổi,Nam,187,K40,Thoát vị bẹn - Inguinal hernia,1,1
2023-03-21,11-15 tuổi,Nam,212,N02-N08,Bệnh cầu thận khác - Other glomerular diseases,2,1
2023-03-21,11-15 tuổi,Nam,274,"S42,S52,S62,S82,S92,T10,T12",Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,1,1
2023-03-21,11-15 tuổi,Nam,69,C40-C41,U ác xương và sụn khớp - Malignant neoplasms of bone and articular cartilage,1,1
2023-03-21,11-15 tuổi,Nam,86,C82-C85,U bạch huyết không phải Hodgkin - Non-Hodgkin's lymphoma,1,1
2023-03-21,11-15 tuổi,Nam,87,C91-C95,Bệnh bạch cầu - Leukaemia,1,1
2023-03-21,11-15 tuổi,Nam,98,D51-D64,Thiếu máu khác - Other anaemias,1,1
2023-03-21,11-15 tuổi,Nam,99,D65-D77,"Tổn thương chảy máu, bệnh khác của máu và cơ quan tạo máu - Haemorrhagic conditions and other diseases of blood, blood",1,1
2023-03-21,11-15 tuổi,Nữ,104,E10-E14,Đái tháo đường - Diabetes mellitus.,1,1
2023-03-21,11-15 tuổi,Nữ,124,G40-G41,Động kinh - Epilepsy,1,1
2023-03-21,11-15 tuổi,Nữ,139,"H30-H32,H34-H36,H43-H48,H51,H53-H55,H57-H59",Các bệnh khác của mắt và phần phụ mắt - Other diseases of the eye and adnexa,1,1
2023-03-21,11-15 tuổi,Nữ,184,K29,Viêm dạ dày và tá tràng - Gastritis and duodenitis,1,1
2023-03-21,11-15 tuổi,Nữ,204,M30-M36,Bệnh của hệ thống tổ chức liên kết - Systematic connective tissue disorders,1,1
2023-03-21,11-15 tuổi,Nữ,206,"M40-M49,M53-M54",Bệnh khác của cột sống - Other dorsopathies,1,1
2023-03-21,11-15 tuổi,Nữ,213,N10-N16,Bệnh ống thận kẽ - Renal tubulo-interstitial diseases,1,1
2023-03-21,11-15 tuổi,Nữ,76,C54-C55,U ác các phần khác và không xác định của tử cung - Malignant neoplasms of other and unspecified parts of uterus,1,1
2023-03-21,11-15 tuổi,Nữ,87,C91-C95,Bệnh bạch cầu - Leukaemia,1,1
2023-03-21,11-15 tuổi,Nữ,93,D27,U buồng trứng lành - Benign neoplasm of ovary,1,1
2023-03-21,11-15 tuổi,Nữ,98,D51-D64,Thiếu máu khác - Other anaemias,1,1
2023-03-21,6-10 tuổi,Nam,124,G40-G41,Động kinh - Epilepsy,2,1
2023-03-21,6-10 tuổi,Nam,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1,1
2023-03-21,6-10 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,1,1
2023-03-21,6-10 tuổi,Nam,185,"K20-K23,K28,K30-K31","Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",1,1
2023-03-21,6-10 tuổi,Nam,187,K40,Thoát vị bẹn - Inguinal hernia,1,1
2023-03-21,6-10 tuổi,Nam,194,K71-K77,Các bệnh khác của gan - Other diseases of liver,1,1
2023-03-21,6-10 tuổi,Nam,203,"M00-M03,M22-M25",Bệnh khác của khớp - Other joint disorders,1,1
2023-03-21,6-10 tuổi,Nam,207,M60-M79,Tổn thương các mô mềm - Soft tissue disorders,1,1
2023-03-21,6-10 tuổi,Nam,221,N47,"Thừa bao qui đầu, hẹp và nghẹt bao qui đầu - Redundant prepuce, phimosis and paraphimosis",1,1
2023-03-21,6-10 tuổi,Nam,253,"P08,P29,P50-P54,P56-P96",Tổn thương khác có nguồn gốc trong thời kỳ chu sinh - Other conditions originating in the perinatal period,1,1
2023-03-21,6-10 tuổi,Nam,261,"Q50-Q52,Q54-Q64",Dị dạng bẩm sinh của bộ máy sinh dục tiết niệu - Congenital malformations of genital organs,1,1
2023-03-21,6-10 tuổi,Nam,270,"R00-R09,R11-R49,R51-R53,R55-R99","Các triệu chứng, dấu hiệu và kết quả bất thường về khám lâm sàng và xét nghiệm khác, chưa xếp ở chỗ khác - Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",1,1
2023-03-21,6-10 tuổi,Nam,274,"S42,S52,S62,S82,S92,T10,T12",Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,2,1
2023-03-21,6-10 tuổi,Nam,281,"S00-S01,S04,S09-S11,S14-S16,S19-S21,S24-S25,S29-S31,S34-S35,S39-S41,S44-S46,S49-S51,S54-S56,S59-S61,S64-S66,S69-S71,S74-S76,S79-S81,S84-S86,S89-S91,S94-S96,S99-T01,T06-T07,T09,T13-T14","Các tổn thương khác do chấn thương xác định và ở nhiều nơi - Other injuries of specified, unspecified and multiple body regions",2,1
2023-03-21,6-10 tuổi,Nam,32,"A90-A94,A96-A99",Sốt virut khác do tiết túc truyền và sốt virus xuất huyết - Other arthropod,1,1
2023-03-21,6-10 tuổi,Nam,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,1,1
2023-03-21,6-10 tuổi,Nam,82,C71,U ác não - Malignant neoplasm of brain,1,1
2023-03-21,6-10 tuổi,Nam,86,C82-C85,U bạch huyết không phải Hodgkin - Non-Hodgkin's lymphoma,1,1
2023-03-21,6-10 tuổi,Nam,87,C91-C95,Bệnh bạch cầu - Leukaemia,2,1
2023-03-21,6-10 tuổi,Nam,98,D51-D64,Thiếu máu khác - Other anaemias,2,1
2023-03-21,6-10 tuổi,Nữ,124,G40-G41,Động kinh - Epilepsy,1,1
2023-03-21,6-10 tuổi,Nữ,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1,1
2023-03-21,6-10 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,2,1
2023-03-21,6-10 tuổi,Nữ,173,J35,Bệnh mạn tính của amidan và của VA - Chronic diseases of tonsils and adenoids,1,1
2023-03-21,6-10 tuổi,Nữ,182,K09-K14,"Bệnh khác của khoang miệng, tuyến nước bọt và hàm - Other diseases of the oral cavity, salivary glands and jaws",1,1
2023-03-21,6-10 tuổi,Nữ,184,K29,Viêm dạ dày và tá tràng - Gastritis and duodenitis,1,1
2023-03-21,6-10 tuổi,Nữ,185,"K20-K23,K28,K30-K31","Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",1,1
2023-03-21,6-10 tuổi,Nữ,186,K35-K38,Bệnh của ruột thừa - Diseases of appendix,1,1
2023-03-21,6-10 tuổi,Nữ,212,N02-N08,Bệnh cầu thận khác - Other glomerular diseases,1,1
2023-03-21,6-10 tuổi,Nữ,257,Q35-Q37,Sứt môi và hở hàm ếch - Cleft lip and cleft palate,1,1
2023-03-21,6-10 tuổi,Nữ,259,"Q38-Q40,Q42-Q45",Dị tật bẩm sinh khác của bộ máy sinh dục tiết niệu - Other malformations of the genitourinary system,1,1
2023-03-21,6-10 tuổi,Nữ,270,"R00-R09,R11-R49,R51-R53,R55-R99","Các triệu chứng, dấu hiệu và kết quả bất thường về khám lâm sàng và xét nghiệm khác, chưa xếp ở chỗ khác - Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",1,1
2023-03-21,6-10 tuổi,Nữ,278,S06,Thương tổn do chấn thương trong sọ - Intracranial injury,1,1
2023-03-21,6-10 tuổi,Nữ,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,2,1
2023-03-21,6-10 tuổi,Nữ,87,C91-C95,Bệnh bạch cầu - Leukaemia,1,1
2023-03-21,6-10 tuổi,Nữ,96,"D00-D05,D07-D21,D26,D28-D29,D31-D32,D34-D48","U khác insitu, lành tính và các u tiến triển không chắc chắn hoặc chưa rõ - Other insitus and benign neoplasms and neoplasms of uncertain or unknown behaviour",1,1
2023-03-21,6-10 tuổi,Nữ,98,D51-D64,Thiếu máu khác - Other anaemias,2,1
2023-03-21,Dưới 1 tuổi,Nam,129,"G10-G14,G21-G26,G31-G32,G36-G37,G46-G47,G60-G73,G90-G99",Bệnh khác của hệ thần kinh - Other diseases of the nervous system,1,1
2023-03-21,Dưới 1 tuổi,Nam,139,"H30-H32,H34-H36,H43-H48,H51,H53-H55,H57-H59",Các bệnh khác của mắt và phần phụ mắt - Other diseases of the eye and adnexa,1,1
2023-03-21,Dưới 1 tuổi,Nam,165,J02-J03,Viêm họng và viêm amidan cấp - Acute pharyngitis and acute tonsillitis,1,1
2023-03-21,Dưới 1 tuổi,Nam,169,J12-J18,Các bệnh viêm phổi - Pneumonia,10,1
2023-03-21,Dưới 1 tuổi,Nam,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,3,1
2023-03-21,Dưới 1 tuổi,Nam,194,K71-K77,Các bệnh khác của gan - Other diseases of liver,1,1
2023-03-21,Dưới 1 tuổi,Nam,199,L10-L99,Bệnh khác của da và mô tế bào dưới da - Other diseases of skin and subcutaneous tissue,1,1
2023-03-21,Dưới 1 tuổi,Nam,250,P35-P37,Nhiễm khuẩn và kí sinh vật bẩm sinh - Congenital infectious and parasitic diseases,1,1
2023-03-21,Dưới 1 tuổi,Nam,253,"P08,P29,P50-P54,P56-P96",Tổn thương khác có nguồn gốc trong thời kỳ chu sinh - Other conditions originating in the perinatal period,2,1
2023-03-21,Dưới 1 tuổi,Nam,259,"Q38-Q40,Q42-Q45",Dị tật bẩm sinh khác của bộ máy sinh dục tiết niệu - Other malformations of the genitourinary system,2,1
2023-03-21,Dưới 1 tuổi,Nam,264,Q67-Q79,Dị dạng bẩm sinh khác của hệ xương và cơ - Other congenital malformations and deformations of the musculo skeletal system,1,1
2023-03-21,Dưới 1 tuổi,Nam,27,A75,Sốt Rickettsia - Typhus fever,1,1
2023-03-21,Dưới 1 tuổi,Nam,278,S06,Thương tổn do chấn thương trong sọ - Intracranial injury,1,1
2023-03-21,Dưới 1 tuổi,Nam,41,"A81,A87-A89,B03-B04,B07-B09,B25,B27-B34",Bệnh virut khác - Other viral diseases,1,1
2023-03-21,Dưới 1 tuổi,Nam,5,A09,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",1,1
2023-03-21,Dưới 1 tuổi,Nam,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,2,1
2023-03-21,Dưới 1 tuổi,Nam,96,"D00-D05,D07-D21,D26,D28-D29,D31-D32,D34-D48","U khác insitu, lành tính và các u tiến triển không chắc chắn hoặc chưa rõ - Other insitus and benign neoplasms and neoplasms of uncertain or unknown behaviour",1,1
2023-03-21,Dưới 1 tuổi,Nữ,120,G00-G09,Viêm hệ thần kinh trung ương - Inflamatory diseases of the central nervous system,1,1
2023-03-21,Dưới 1 tuổi,Nữ,169,J12-J18,Các bệnh viêm phổi - Pneumonia,7,1
2023-03-21,Dưới 1 tuổi,Nữ,170,J20-J21,Viêm phế quản và viêm tiểu phế quản cấp - Acute bronchitis and acute bronchiolitis,2,1
2023-03-21,Dưới 1 tuổi,Nữ,198,L00-L08,Bệnh nhiễm khuẩn da và mô tế bào dưới da - Infections of skin and subcutaneous tissue,1,1
2023-03-21,Dưới 1 tuổi,Nữ,261,"Q50-Q52,Q54-Q64",Dị dạng bẩm sinh của bộ máy sinh dục tiết niệu - Congenital malformations of genital organs,1,1
2023-03-21,Dưới 1 tuổi,Nữ,264,Q67-Q79,Dị dạng bẩm sinh khác của hệ xương và cơ - Other congenital malformations and deformations of the musculo skeletal system,1,1
2023-03-21,Dưới 1 tuổi,Nữ,270,"R00-R09,R11-R49,R51-R53,R55-R99","Các triệu chứng, dấu hiệu và kết quả bất thường về khám lâm sàng và xét nghiệm khác, chưa xếp ở chỗ khác - Other symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2,1
2023-03-21,Dưới 1 tuổi,Nữ,273,S72,Gãy xương đùi - Fracture of femur,1,1
2023-03-21,Dưới 1 tuổi,Nữ,5,A09,"Ỉa chảy, viêm dạy dày, ruột non có nguồn gốc nhiễm khuẩn - Diarrhoea and gastroenteritis of presumed infectious origin.",1,1
2023-03-21,Dưới 1 tuổi,Nữ,6,"A02,A04-A05,A07-A08",Các bệnh nhiễm khuẩn ruột khác - Other intestinal infectious diseases,2,1
2023-03-21,Trên 15 tuổi,Nam,214,N17-N19,Suy thận - Renal failure,1,1
2023-03-21,Trên 15 tuổi,Nữ,184,K29,Viêm dạ dày và tá tràng - Gastritis and duodenitis,1,1
2023-03-22,1-5 tuổi,Nam,100,D80-D89,Một số rối loạn hệ miễn dịch - Certain disorders involving the immune mechanism,1,1
2023-03-22,1-5 tuổi,Nam,119,"F04-F09,F50-F69,F80-F99",Rối loạn tâm thần và nhân cách khác - Other mental and behavioural disorders,1,1
